id_do_respondente,preocupação_com_h1n1,conhecimento_sobre_h1n1,comportamento_medicamentos_antivirais,comportamento_evitamento,comportamento_uso_de_máscara_facial,comportamento_lavagem_das_mãos,comportamento_reuniões_grandes,comportamento_saída_de_casa,comportamento_toque_na_face,recomendação_médica_h1n1,recomendação_médica_sazonal,condição_médica_crônica,criança_menor_de_6_meses,trabalhador_de_saúde,seguro_de_saúde,opinião_sobre_a_efetividade_da_vacina_h1n1,opinião_sobre_o_risco_h1n1,opinião_sobre_a_doença_por_vacinação_h1n1,opinião_sobre_a_efetividade_da_vacina_sazonal,opinião_sobre_o_risco_sazonal,opinião_sobre_a_doença_por_vacinação_sazonal,adultos_no_agregado_familiar,crianças_no_agregado_familiar,vacina_h1n1,vacina_sazonal,seguro_de_saúde,indústria_de_emprego,ocupação
18210,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,0,1,1.0,,
18211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0,0,,,
18212,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,0.0,1,1,0.0,,
18213,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,,4.0,3.0,2.0,4.0,4.0,2.0,0.0,0.0,0,1,,,
18214,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0,1,1.0,,
18215,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,0,0,1.0,,
18216,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,4.0,4.0,4.0,5.0,2.0,1.0,0.0,0.0,0,1,,fcxhlnwr,kldqjyjy
18217,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0,0,1.0,pxcmvdjn,mxkfnird
18218,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,4.0,4.0,0.0,3.0,0,0,0.0,,
18219,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,,1.0,4.0,2.0,1.0,1.0,0.0,0,0,,,
18220,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0,0,,xicduogh,xtkaffoo
18221,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,5.0,2.0,1.0,5.0,2.0,,1.0,0.0,0,1,,,
18222,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,0.0,1,1,1.0,fcxhlnwr,cmhcxjea
18223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0,0,0.0,nduyfdeo,pvmttkik
18224,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,0.0,1,1,1.0,,
18225,3.0,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0,1,,,
18226,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1,1,1.0,fcxhlnwr,haliazsg
18227,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,2.0,3.0,0,0,,,
18228,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,0,1,,,
18229,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0,0,1.0,cfqqtusy,
18230,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0,4.0,2.0,0.0,3.0,0,1,1.0,pxcmvdjn,xgwztkwe
18231,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0.0,fcxhlnwr,cmhcxjea
18232,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0,1,0.0,,
18233,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,0.0,0,1,1.0,,
18234,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,1.0,0.0,1,1,,,
18235,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0,0,0.0,,
18236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0,0,1.0,xicduogh,qxajmpny
18237,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0,0,,atmlpfrs,xqwwgdyp
18238,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0,1,,,
18239,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,5.0,2.0,2.0,4.0,3.0,3.0,0,0,1.0,,
18240,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,0.0,1,1,1.0,,
18241,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,0.0,0.0,0,0,1.0,vjjrobsf,rcertsgn
18242,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,3.0,2.0,4.0,4.0,4.0,4.0,1.0,0.0,0,0,,,
18243,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,1,1,1.0,,
18244,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,0.0,0,1,1.0,xicduogh,mxkfnird
18245,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0,0,1.0,cfqqtusy,ukymxvdu
18246,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0,1,,,
18247,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,1.0,4.0,0.0,0.0,0,0,,atmlpfrs,xqwwgdyp
18248,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1,1,1.0,,
18249,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,3.0,4.0,2.0,4.0,,,1.0,3.0,0,0,,,
18250,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,0,0,,,
18251,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0,0,,,
18252,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0,1,1.0,fcxhlnwr,vlluhbov
18253,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,1,1,1.0,,
18254,2.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,1,1,1.0,,
18255,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,1.0,4.0,2.0,1.0,1.0,3.0,0,0,,ldnlellj,uqqtjvyb
18256,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,5.0,4.0,5.0,5.0,5.0,1.0,1.0,0.0,1,1,,,
18257,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0,0,1.0,atmlpfrs,xtkaffoo
18258,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0,0,1.0,,
18259,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0,1,1.0,,
18260,3.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,5.0,5.0,0.0,0.0,0,0,1.0,atmlpfrs,hodpvpew
18261,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0,0,1.0,mcubkhph,ukymxvdu
18262,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,0,0,,,
18263,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,4.0,1.0,4.0,4.0,2.0,4.0,1.0,0.0,0,0,,cfqqtusy,xtkaffoo
18264,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0,1,1.0,ldnlellj,kldqjyjy
18265,2.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,4.0,4.0,2.0,5.0,4.0,1.0,3.0,0.0,0,0,,,
18266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0,0,1.0,,
18267,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0,0,0.0,mcubkhph,ukymxvdu
18268,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0,0,,,
18269,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,4.0,5.0,1.0,0.0,0,0,0.0,,
18270,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0,0,,vjjrobsf,hfxkjkmi
18271,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,4.0,5.0,2.0,5.0,2.0,3.0,1.0,0,0,,fcxhlnwr,emcorrxb
18272,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,0.0,0,1,1.0,,
18273,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0,1,1,1.0,,
18274,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0,0,,nduyfdeo,xtkaffoo
18275,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,4.0,4.0,5.0,5.0,4.0,5.0,0.0,1.0,0,1,,,
18276,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,4.0,4.0,1.0,0.0,1,0,1.0,,
18277,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,2.0,1,1,1.0,mfikgejo,hfxkjkmi
18278,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0,0,,,
18279,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0,0.0,0,0,,,
18280,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,2.0,0.0,1,1,1.0,xicduogh,xtkaffoo
18281,3.0,1.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0,1,1,1.0,,
18282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0,1.0,,
18283,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0,1,1.0,,
18284,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,4.0,5.0,5.0,1.0,1.0,2.0,0,1,,,
18285,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,4.0,5.0,5.0,4.0,1.0,1.0,0,0,,wxleyezf,emcorrxb
18286,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,0,0,1.0,pxcmvdjn,xgwztkwe
18287,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,2.0,1.0,5.0,4.0,5.0,4.0,0.0,3.0,0,0,,xicduogh,xtkaffoo
18288,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,0,1,1.0,atmlpfrs,xqwwgdyp
18289,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,0,0,1.0,,
18290,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,5.0,2.0,4.0,5.0,2.0,1.0,2.0,0.0,0,1,,,
18291,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,0.0,1,1,1.0,atmlpfrs,xtkaffoo
18292,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,5.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,1,1,,fcxhlnwr,vlluhbov
18293,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0,0,,rucpziij,mxkfnird
18294,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,4.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0,0,1,,,
18295,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,5.0,5.0,4.0,2.0,0.0,0.0,1,1,1.0,,
18296,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0,0,0.0,saaquncn,vlluhbov
18297,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,0.0,0,0,0.0,xqicxuve,uqqtjvyb
18298,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,3.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0,0,,,
18299,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,0,0,1.0,,
18300,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,0,0,,,
18301,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0,1,1.0,pxcmvdjn,xgwztkwe
18302,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,4.0,4.0,5.0,2.0,1.0,2.0,0.0,1,1,,mcubkhph,mxkfnird
18303,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,0.0,,3.0,2.0,2.0,3.0,2.0,5.0,1.0,0.0,0,0,,mfikgejo,xgwztkwe
18304,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,4.0,4.0,5.0,4.0,4.0,5.0,1.0,0.0,0,1,,,
18305,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0,0,,nduyfdeo,pvmttkik
18306,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0,0,,ldnlellj,cmhcxjea
18307,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1,1,1.0,,
18308,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,1.0,0.0,1,1,1.0,,
18309,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0,0,,,
18310,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,0,1.0,ldnlellj,kldqjyjy
18311,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,1,1,1.0,fcxhlnwr,cmhcxjea
18312,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0,0,0.0,atmlpfrs,xqwwgdyp
18313,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,0,0,0.0,pxcmvdjn,xgwztkwe
18314,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,2.0,4.0,1.0,5.0,1.0,1.0,0.0,0,1,,,
18315,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,4.0,1.0,0.0,0,1,,,
18316,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,2.0,5.0,2.0,4.0,5.0,0.0,0.0,0,0,,,
18317,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.0,4.0,2.0,2.0,2.0,4.0,1.0,0.0,0,1,,haxffmxo,dcjcmpih
18318,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0,0,1.0,,
18319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,1,1,0.0,,
18320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0,1,1.0,,
18321,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,5.0,4.0,1.0,5.0,2.0,1.0,0.0,0.0,0,0,,,
18322,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,1.0,,5.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,0,1,,fcxhlnwr,cmhcxjea
18323,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,5.0,1.0,1.0,0.0,1,1,1.0,ldnlellj,hodpvpew
18324,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0,0,,xicduogh,qxajmpny
18325,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0,0,,nduyfdeo,xtkaffoo
18326,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,5.0,4.0,1.0,5.0,4.0,4.0,1.0,1.0,0,1,,,
18327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0,1,1.0,atmlpfrs,rcertsgn
18328,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,0,1,1.0,atmlpfrs,ccgxvspp
18329,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,0,1,,,
18330,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,2.0,0.0,0,1,1.0,,
18331,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,1.0,0.0,0.0,,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,0,0,,ldnlellj,hfxkjkmi
18332,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,5.0,2.0,2.0,4.0,1.0,0.0,0,0,1.0,,
18333,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,0,0,,atmlpfrs,xqwwgdyp
18334,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,arjwrbjb,kldqjyjy
18335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0,0,0.0,vjjrobsf,oijqvulv
18336,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,0.0,0,1,1.0,fcxhlnwr,cmhcxjea
